iteration,sigma,mu,objective,fidelity_term,sparsity_term,absolute_residual,relative_residual,normalized_rmse,gradient_fidelity_norm,gradient_sparsity_norm,gradient_total_norm,active_count,patch_id
5,2.160183314243162,0.2,-6.376672121753563,9.914275305217935e-05,-6.3767712645066155,0.014081388642614715,0.009585305729342262,0.0022843028770995386,0.015003122104792209,0.02998037089209899,0.018097848183795416,64,32
6,2.052174148531004,0.2,-6.374331042826737,0.0001369378586395138,-6.374467980685376,0.01654919083457036,0.0112651569918697,0.002684633255748194,0.01729888439331526,0.032923624431528506,0.019065986262557635,64,32
7,1.9495654411044536,0.2,-6.371769402350723,0.00018243878245827245,-6.371951841133181,0.019101768633206322,0.01300271563887782,0.0030987160537897535,0.019646775679318322,0.03613051371513688,0.020232223672281717,64,32
8,1.8520871690492309,0.2,-6.368970329918284,0.0002371416358220178,-6.369207471554106,0.021778045634171024,0.014824477250727665,0.0035328655122258226,0.022094269898682156,0.039619324806777906,0.021584825393711864,64,32
9,1.7594828105967693,0.2,-6.365916238463635,0.00030281884162751405,-6.366219057305263,0.024609707094051893,0.016752010216674825,0.003992221658408907,0.024677670988128023,0.04340881895772678,0.023119455637047245,64,32
10,1.6715086700669306,0.2,-6.362588982105006,0.00038154115061301457,-6.362970523255619,0.027623944345911738,0.018803823878887908,0.004481195509030895,0.027426436095595825,0.04751809413997686,0.024836576192875274,64,32
11,1.587933236563584,0.2,-6.3589700414575265,0.0004757082509624736,-6.359445749708489,0.03084504015113203,0.02099644769321119,0.005003726248152069,0.030365658025657185,0.051966432558214204,0.026740093637605482,64,32
12,1.508536574735405,0.2,-6.355040749981924,0.0005880830509889531,-6.355628833032913,0.03429527812947296,0.023345050284954205,0.005563428756237864,0.03351750761380686,0.05677313403787521,0.028836689700124738,64,32
13,1.4331097459986346,0.2,-6.350782573048634,0.0007218265385694263,-6.351504399587204,0.03799543495130504,0.025863774487795765,0.00616367345428215,0.03690205800131747,0.061957336112548764,0.031135562329204884,64,32
14,1.3614542586987028,0.2,-6.34617745144116,0.0008805305612694591,-6.347057982002429,0.041964998779207875,0.028565886038600996,0.006807621739713817,0.040537721641662465,0.06753782213023703,0.03364844166489852,64,32
15,1.2933815457637676,0.2,-6.341208222154473,0.001068245678500739,-6.342276467832974,0.046222195501744376,0.031463791434946126,0.007498230242076913,0.04444143024734092,0.07353281880698287,0.03638981089112518,64,32
16,1.2287124684755792,0.2,-6.335859131242589,0.0012895007025154122,-6.337148631945105,0.050783869535816435,0.03456895679639755,0.00823823148661938,0.04862863266130648,0.07995978444845196,0.03937729283135614,64,32
17,1.1672768450518003,0.2,-6.3301164560029095,0.0015493097898825522,-6.331665765792792,0.05566524570829724,0.037891745775572194,0.009030095266393059,0.053113154108154856,0.08683518869898789,0.04263217530108808,64,32
18,1.1089130027992102,0.2,-6.323969256866702,0.0018531620297671766,-6.325822418896469,0.06087958655850377,0.041441186281387765,0.009875973049373751,0.05790694164309707,0.09417428448103946,0.04618004922154046,64,32
19,1.0534673526592497,0.2,-6.317410282864237,0.0022069874485353795,-6.319617270312772,0.06643775204709111,0.04522467076964033,0.010777626553812349,0.06301970938114686,0.10199087326770995,0.05005152692124863,64,32
20,1.0007939850262872,0.2,-6.310437058189259,0.0026170922810583755,-6.313054150470317,0.072347664524273,0.04924759204290221,0.011736340954619222,0.06845849054041869,0.11029706668111146,0.05428299544657178,64,32
21,0.9507542857749728,0.2,-6.303053180699499,0.0030900553702550514,-6.3061432360697545,0.07861368036487099,0.05351291551783761,0.012752822949108894,0.07422710037857774,0.11910305137675734,0.05891734118260764,64,32
22,0.9032165714862241,0.2,-6.295269865246911,0.0036325768681320994,-6.298902442115043,0.08523587118264352,0.05802068994246326,0.013827084154567041,0.08032551477228586,0.12841687071608926,0.06400455614904245,64,32
23,0.8580557429119129,0.2,-6.287107763941018,0.0042512704032782594,-6.291359034344296,0.09220922300158764,0.06276750226611154,0.014958311196680946,0.08674917447987832,0.1382442452916756,0.06960209906694215,64,32
24,0.8151529557663172,0.2,-6.278599089102288,0.00495239117229378,-6.283551480274582,0.09952277299486566,0.06774589001121263,0.016144725670101383,0.09348823699335172,0.14858846207807025,0.07577482824865357,64,32
25,0.7743953079780013,0.2,-6.269790048256561,0.005741495965125889,-6.275531544221687,0.10715872307120769,0.07294373788498183,0.017383440343169142,0.10052681927725693,0.15945036151242772,0.08259423678148749,64,32
26,0.7356755425791012,0.2,-6.260743566783971,0.00662303832846208,-6.267366605112433,0.11509160115718331,0.07834370685803878,0.018670323099933193,0.10784230943615648,0.1708284284065053,0.09013658826356329,64,32
27,0.6988917654501461,0.2,-6.251542211521856,0.0075999147111891156,-6.259142126233045,0.12328758827383327,0.08392277610047767,0.01999988777756557,0.11540487754671692,0.18271892093365275,0.09847936060331444,64,32
28,0.6639471771776387,0.2,-6.242291121553857,0.008672997506522801,-6.250964119060379,0.13170419512318354,0.08965202283190786,0.02136524170176608,0.12317738817680701,0.1951158155473684,0.10769515997198333,64,32
29,0.6307498183187568,0.2,-6.233120580186361,0.009840719799544827,-6.242961299985906,0.14029055420479902,0.09549682116735927,0.022758133074324772,0.131116006754467,0.20801006572800107,0.11784201707415867,64,32
30,0.5992123274028189,0.2,-6.224187605729885,0.011098813387290286,-6.235286419117175,0.14898868002160626,0.1014176999487364,0.02416915540550142,0.139171883214564,0.22138725886542038,0.1289488684199371,64,32
31,0.5692517110326779,0.2,-6.2156755972964755,0.012440339697156959,-6.228115936993633,0.15773610681867964,0.10737213827318139,0.025588175411759975,0.1472943480122389,0.23522229705144185,0.14099535415222886,64,32
32,0.540789125481044,0.2,-6.2077906984150095,0.01385617562905809,-6.221646874044068,0.16647027139437293,0.11331754890513064,0.027005044001618905,0.1554359851363447,0.24946952010410248,0.15388630304078607,64,32
33,0.5137496692069917,0.2,-6.200753300076977,0.015336091147955032,-6.216089391224933,0.1751347546773914,0.11921552696413873,0.028410608793153897,0.16355962166459448,0.26404731361567874,0.16742393522622473,64,32
34,0.4880621857466421,0.2,-6.194783325304101,0.01687043714403024,-6.211653762448131,0.1836868919875898,0.1250370302858697,0.029797948661319698,0.17164653766743282,0.2788184045892175,0.1812849664666372,64,32
35,0.46365907645931,0.2,-6.190079077788343,0.01845221034623224,-6.208531288134575,0.19210523338124988,0.13076745773448145,0.03116358396576316,0.17970398504066729,0.29357087311314095,0.19501418145211286,64,32
36,0.44047612263634445,0.2,-6.186791805177918,0.02007888987388027,-6.206870695051798,0.20039406115890895,0.1364097243037233,0.03250820938736316,0.18776865884620092,0.3080088114603297,0.2080472731768432,64,32
37,0.4184523165045272,0.2,-6.185001286740727,0.021753082660806628,-6.2067543694015335,0.2085813158497502,0.14198284931912183,0.03383635747847093,0.1959019248116149,0.3217618885031254,0.21976925226068464,64,32
38,0.3975297006793008,0.2,-6.184699999005976,0.02348095895627214,-6.208180957962248,0.21670698630303611,0.1475140534870771,0.03515451528704321,0.2041737384085074,0.334416678587416,0.22959910959508337,64,32
39,0.37765321564533577,0.2,-6.185792309811375,0.025268019285363028,-6.211060329096738,0.22480222100932645,0.15302453981622702,0.036467735765484705,0.21263630248399099,0.34556181698537103,0.23707402223686957,64,32
40,0.35877055486306897,0.2,-6.188109761113762,0.027112939843249834,-6.215222700957012,0.23286450928919947,0.15851259926846056,0.037775611627811595,0.22129461533693273,0.3548325488913127,0.24190183306138907,64,32
41,0.3408320271199155,0.2,-6.191436523982136,0.029001558007614923,-6.220438081989752,0.24083836076345863,0.16394045913093422,0.03906914114585154,0.2300854250900523,0.36194449250365685,0.2439669757396025,64,32
42,0.3237904257639197,0.2,-6.195535569740649,0.030903565165850598,-6.226439134906499,0.24861039867974388,0.16923094300708985,0.040329932181713504,0.2388745092026993,0.3667165288597356,0.24330159788439476,64,32
43,0.3076009044757237,0.2,-6.200168599659778,0.032773605535713415,-6.232942205195492,0.25602189568751116,0.17427600401169566,0.04153223575901991,0.24747428357856247,0.3690878226648491,0.24004896050070518,64,32
44,0.29222085925193747,0.2,-6.205108694100994,0.034556658922393346,-6.239665353023387,0.2628941190760773,0.17895397746243846,0.042647057603441174,0.2556744340052659,0.36913087425043983,0.23444006019178354,63,32
45,0.27760981628934056,0.2,-6.210148918251527,0.03619598364392847,-6.246344901895455,0.26905755385764013,0.18314947324936334,0.043646898752753065,0.2632805112642556,0.36705712495208687,0.226787561518315,64,32
46,0.26372932547487354,0.2,-6.2151102130718225,0.037641037520051455,-6.252751250591874,0.2743757916436924,0.18676963717029788,0.044509630844317784,0.2701124679361924,0.3632103163837137,0.21747898262423349,64,32
47,0.25054285920112984,0.2,-6.219848697138474,0.038855641518139916,-6.258704338656614,0.27876743539423654,0.18975906165617049,0.04522204953463109,0.2760713666836615,0.3580379096029632,0.2069594026629145,64,32
48,0.23801571624107334,0.2,-6.224260535227618,0.039820997509480316,-6.264081532737098,0.28220913347898685,0.19210185107898253,0.045780366689042305,0.28110337442907246,0.35205376115777537,0.195694484403369,64,32
49,0.22611493042901967,0.2,-6.22828201004507,0.0405388334397418,-6.268820843484812,0.2847414035216579,0.19382558608582695,0.04619115513405126,0.28521973083740615,0.3457801935946947,0.18411642940832143,64,32
50,0.21480918390756867,0.2,-6.231884306626229,0.041030695174652895,-6.272915001800882,0.2864635934098883,0.1949978935209554,0.046470531225177025,0.288492873837713,0.339691283138179,0.17257493550093406,64,32
51,0.20406872471219023,0.2,-6.235064804560977,0.04133455806289338,-6.276399362623871,0.2875223750002541,0.19571861400540694,0.04664228827943326,0.29104731785434856,0.3341664975182279,0.16130846311274297,64,32
52,0.19386528847658072,0.2,-6.237837636684432,0.041499232507465345,-6.279336869191898,0.28809454179996313,0.19610809219130065,0.046735105990805895,0.2930448895867318,0.32946475005920894,0.15044506500305269,64,32
53,0.18417202405275168,0.2,-6.2402259192651846,0.041577601282085465,-6.28180352054727,0.28836643799889566,0.19629317395131451,0.04677921337859678,0.2946657457185581,0.3257222168898215,0.14002882802599892,64,32
54,0.1749634228501141,0.2,-6.242256781177757,0.041620033377635424,-6.283876814555393,0.28851354691811415,0.19639331208413724,0.04680307759653342,0.29608815801408933,0.32296984039856313,0.13005741280445182,64,32
55,0.1662152517076084,0.2,-6.243958958679005,0.04166921161403216,-6.2856281702930366,0.2886839504164794,0.19650930700982497,0.046830720694203874,0.2974706373221076,0.3211618737111675,0.12051468717290141,64,32
56,0.15790448912222796,0.2,-6.245361956232099,0.04175712899726251,-6.287119085229361,0.28898833539526303,0.19671650412334196,0.046880098458033016,0.29893933787097865,0.3202063369026317,0.1113896545205143,64,32
57,0.15000926466611655,0.2,-6.24649576171462,0.041904352755395,-6.288400114470015,0.28949733247612147,0.19706298221291088,0.04696266868784128,0.3005821264812241,0.3199905887084443,0.10268209194119197,64,32
58,0.14250880143281072,0.2,-6.24739052902986,0.04212108116705948,-6.28951161019692,0.29024500397787895,0.19757192775168916,0.04708395702139535,0.30244889651672324,0.32039858687420314,0.09440027561196601,64,32
59,0.13538336136117018,0.2,-6.248076075610994,0.04240921792734748,-6.2904852935383415,0.29123604834342703,0.19824653900461434,0.047244725646778195,0.3045563784490297,0.3213197855781083,0.08655604781541719,64,32
60,0.12861419329311166,0.2,-6.248581271893214,0.04276471150124396,-6.291345983394458,0.29245413828921607,0.19907570186862983,0.047442325928849186,0.3068952514674994,0.32265219051718924,0.07916026576485469,64,32
61,0.12218348362845607,0.2,-6.2489334479341325,0.04317965726077976,-6.292113105194912,0.2938695535804271,0.20003918555937786,0.04767193660887965,0.3094377126716205,0.3243029089773029,0.07221981372306165,64,32
62,0.11607430944703327,0.2,-6.249157909479019,0.04364396409502143,-6.29280187357404,0.29544530490438137,0.2011118111772667,0.0479275572280002,0.3121443827509795,0.32618844472347297,0.06573627433183991,64,32
63,0.1102705939746816,0.2,-6.249277607018848,0.04414659585562055,-6.293424202874468,0.2971417030832951,0.20226656200449533,0.048202749351387214,0.31497006898493163,0.3282352393696324,0.05970578779795888,64,32
64,0.10475706427594751,0.2,-6.24931296138604,0.04467646850482365,-6.293989429890863,0.2989196163011844,0.20347680072357552,0.04849116496024039,0.3178682689151867,0.33038003735941285,0.054119522966871975,64,32
65,0.09951921106215013,0.2,-6.249281825552945,0.04522307348153034,-6.294504899034475,0.3007426590343656,0.20471775943856432,0.04878690154319915,0.3207944516831375,0.33256977894352924,0.048964393737967626,64,32
66,0.09454325050904262,0.2,-6.249199553174395,0.0457768794068691,-6.294976432581264,0.3025785167749657,0.20596744142418733,0.04908471699487321,0.32370823782619373,0.334761073585183,0.04422386106062175,64,32
67,0.08981608798359049,0.2,-6.249079143936181,0.046329558794437266,-6.295408702730619,0.3043996018211498,0.20720706752711165,0.049380135999065176,0.32657465829955373,0.33691938415353556,0.03987873614493346,64,32
68,0.08532528358441097,0.2,-6.248931438844019,0.046874082130501066,-6.29580552097452,0.30618322008399174,0.20842118971262105,0.04966947708841818,0.32936469610227065,0.33901804280674236,0.035907934128160394,64,32
69,0.08105901940519042,0.2,-6.248765343082238,0.04740471597639986,-6.296170059058638,0.3079114027651456,0.2095975764863575,0.049949825338928534,0.3320553060738928,0.3410372022170522,0.03228915130726806,64,32
70,0.0770060684349309,0.2,-6.2485880589332,0.047916955773308616,-6.296505014706509,0.3095705275807392,0.21072695505861527,0.05021897092434744,0.3346290835724459,0.34296279381977507,0.0289994517072593,64,32
71,0.07315576501318434,0.2,-6.248405315830475,0.048407417722405324,-6.29681273355288,0.3111508242714627,0.21180267474138936,0.050475328899324844,0.33707371997226143,0.3447855478747498,0.02601576098058888,64,32
72,0.06949797676252512,0.2,-6.248221588633182,0.04887370873595107,-6.297095297369133,0.31264583392698864,0.21282033890649646,0.050717851490248475,0.33938135017449206,0.34650009579039426,0.023315267050865642,64,32
73,0.06602307792439886,0.2,-6.248040298486038,0.049314287874038513,-6.297354586360076,0.31405186792642553,0.21377743668232704,0.0509459403237953,0.3415478669117755,0.3481041924283015,0.02087574196849131,64,32
74,0.06272192402817892,0.2,-6.247863993240586,0.049728330024428016,-6.297592323265015,0.31536749998827723,0.21467299718848404,0.05115936402655408,0.3435722533090058,0.3495979951000575,0.018675770326801226,64,32
75,0.059585827826769966,0.2,-6.247694506241067,0.050115594871817506,-6.297810101112884,0.31659309806695884,0.21550727089426794,0.051358182288612934,0.3454559625849001,0.3509836279841184,0.016694975643928963,64,32
76,0.05660653643543147,0.2,-6.247533093911219,0.050476316911808365,-6.298009410823028,0.31773044207884255,0.21628146940195986,0.05154268385053527,0.3472023687943591,0.3522640859556593,0.014913921345557283,64,32
77,0.05377620961365989,0.2,-6.247380552457951,0.050811068160467626,-6.298191620618419,0.3187822710266919,0.21699745717106358,0.051713313037241866,0.3488162741712366,0.35344588595278137,0.013315356814958924,64,32
78,0.05108739913297689,0.2,-6.247237317809028,0.05112083858010337,-6.298358156389131,0.31975252486916617,0.217657916160672,0.05187070899442563,0.35030354144936804,0.3545215518504801,0.011881170165241964,64,32
79,0.04853302917632805,0.2,-6.24710348511912,0.051405965743562654,-6.298509450862682,0.320642996940718,0.21826406710685314,0.05201516263935003,0.3516706655849767,0.3555878008921498,0.010839051742251346,64,32
80,0.046106377717511644,0.2,-6.2469757181356105,0.05167269268624057,-6.298648410821851,0.3214737708934916,0.2188295811006371,0.052149931970607376,0.3529241963221676,0.35644188231836094,0.02038633195503892,64,32
81,0.04380105883163606,0.05,-6.246836163080711,0.05172487611469832,-6.298561039195409,0.321636055549431,0.2189400494700458,0.05217625801812158,0.35321179450574797,0.3871321121939084,0.043694085175410534,64,32
